,IdentityCard_Num,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Education,Most_Important_Issue_Financial,Most_Important_Issue_Social,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Environment,Most_Important_Issue_Military,Most_Important_Issue_Foreign_Affairs
7159,7160,-0.04736035349863966,-0.28458764306561607,0.42312166706929905,-0.23032320953187044,-0.2753916053298637,-0.12616088012573212,-0.6619195066349506,1.866775585355907,0,0,0,0,0,1,0,0
7160,7161,-0.32185226213760365,-0.015268114854476855,-0.030977756157055693,0.04729662197471083,-0.8502925631985448,0.3147592513216173,-0.6749279257704984,1.5053895730135058,0,0,0,0,0,1,0,0
7161,7162,0.47108557309436205,-0.3944736720491226,-0.2890360466531786,-0.603571324407627,-0.28358850816402525,-0.11987426775253596,-0.7604197779959958,-0.30154048869849964,0,0,0,1,0,0,0,0
7162,7163,-1.0458417600259504,0.10967827449854928,0.9365901560815109,-0.7675638739616318,-0.3640671905357911,-0.058151164452064474,0.32194520788161435,1.1440035606711048,0,0,0,1,0,0,0,0
7163,7164,-0.5833034385233733,-0.4518989007386615,-0.45965448278911886,-0.4778882245050066,-0.905807950575365,0.35733676239462797,-0.1196181475826714,-1.747084538068104,0,1,0,0,0,0,0,0
7164,7165,0.6736814406053786,-0.7158365598744733,-0.6305348063822763,-1.1784046686294714,1.8844922914716558,-0.6396628089727103,-0.2721005025134081,1.1440035606711048,1,0,0,0,0,0,0,0
7165,7166,0.43547339742906205,-0.036265425485390676,-0.14532400227037578,-0.017333999083344268,-0.2984919678625005,-0.10844406343763402,-1.1568579941450303,-1.747084538068104,0,1,0,0,0,0,0,0
7166,7167,-1.0701849050805865,0.08357189660114862,0.7633246719526134,-0.5515220597732168,-0.16547859005360885,-0.21045863694813538,0.26724326619043964,1.866775585355907,0,0,0,0,0,1,0,0
7167,7168,-1.1224465345187622,0.9502776471052121,1.0937326511354344,0.9073685445113192,-0.8044644246257338,0.8511215887983998,0.5776489231240436,-0.30154048869849964,0,0,0,0,1,0,0,0
7168,7169,1.0326886682803975,0.39257021506866613,0.34579052030377705,-0.3581183965668862,0.023050175132102294,0.216459494213459,-0.7648579947617044,0.05984552364390145,0,0,0,0,0,0,0,1
7169,7170,0.2845720024180612,-0.10191634169958512,-0.06878755670886082,1.0688346484712745,-1.7042608039211744,0.9697099585655096,-1.1006448132020086,-1.0243125133833018,0,0,1,0,0,0,0,0
7170,7171,0.4190232290433692,3.280229200469843,1.1781750109631977,-0.7885655278782833,2.4482156545664804,-0.5005000714387771,1.7406523152874351,0.7826175483287037,0,0,1,0,0,0,0,0
7171,7172,-0.4967652631502484,-0.2769762932345427,-0.4426993441632704,0.9047666244030721,0.6616634232117652,-0.8448349764252037,-0.29124132197898384,-1.747084538068104,0,1,0,0,0,0,0,0
7172,7173,0.1700304470182764,0.003172946958631183,0.010676841167806712,-0.6778669550204156,-0.12933770028480665,-0.23817688241177315,-1.1427127038585043,0.05984552364390145,0,0,0,0,0,1,0,0
7173,7174,-0.6407094581740878,1.1553817971949278,-1.1264362380381936,-0.24461444205726468,0.30435297694082214,0.0007143877696813572,0.32612955576710717,-0.30154048869849964,0,0,0,0,0,0,1,0
7174,7175,-0.5069898479287124,-0.4677750548494708,-0.5900080456322624,-0.6266096336522362,0.00963706140347476,-0.3447635376482354,-0.12062353792040338,0.42123153598630253,0,0,0,0,0,1,0,0
7175,7176,1.0720876592378656,2.5772417059622694,2.165706931550083,-0.9466111446392271,2.5886807622246097,-0.6082297471067295,1.7458410471013903,2.228161597698308,1,0,0,0,0,0,0,0
7176,7177,-1.1835590843837507,-2.4867961837286177,-1.1175651900604695,1.468685516324542,0.7607714302066253,0.2221745963709103,2.0027972561451657,1.5053895730135058,1,0,0,0,0,0,0,0
7177,7178,0.13014151726858192,0.9488704600421504,-0.04161493337383899,-0.4576382031094807,-0.3420845874805403,0.49649949992856124,-0.7995457382827421,-0.6629265010409007,0,0,0,0,0,0,1,0
7178,7179,0.7112122752690062,0.8710495916454517,0.5236394110668677,-0.19825842739401447,1.5610872160147435,0.17988284040577218,-0.6870163069059839,0.7826175483287037,0,0,1,0,0,0,0,0
7179,7180,0.07916535815169734,-0.5109549451741937,-0.5440551775712766,-0.538069335020182,-0.32457302233483204,-0.3867695385055008,-0.4688243050949895,-0.30154048869849964,0,0,0,0,0,0,1,0
7180,7181,-0.6027810461397596,-0.3700311942451506,-0.6478400707188452,0.2000245097947075,0.07446711109184173,-0.39448492641805966,-0.06738969822257193,-0.30154048869849964,0,0,0,0,0,1,0,0
7181,7182,1.4679902081794032,1.407106307479071,-0.15655818032791005,-0.37730831811117777,-0.535829563560718,0.07358194027718246,0.10696054541430086,-1.0243125133833018,0,1,0,0,0,0,0,0
7182,7183,-1.0223880001206647,-0.06537788652354368,0.5499888978100822,0.6465126032001137,-0.3230826763649844,-0.0895842263180453,0.16456024652169943,1.1440035606711048,0,0,0,0,0,1,0,0
7183,7184,0.11648585558810831,-0.05300486986566489,0.5365724167727336,0.40733655966855864,-0.001167946877920066,-0.33647663951993145,-0.8290542044370874,0.7826175483287037,0,0,0,1,0,0,0,0
7184,7185,0.5964667228420275,-0.2556671733690587,-0.3535831395716958,-1.1784046686294714,0.4127756462472288,-0.08244034862123151,-0.8243645606682707,-0.6629265010409007,0,0,0,0,0,0,0,1
7185,7186,3.0784240121595587,2.933223471896233,-2.3191450443910644,3.3555761921409073,0.7760474763975622,0.2104586369481356,3.118660728780179,0.7826175483287037,0,0,0,0,0,1,0,0
7186,7187,-0.612505024250533,-0.5700123832373779,0.33305977059994407,-0.4378789113178787,-0.2895498920434152,-0.11530218602657527,-0.0743811575098149,0.05984552364390145,0,0,0,0,0,1,0,0
7187,7188,-0.8655285820102764,-0.9817830281204512,0.5375562031826934,1.8413290446446609,1.8941795402756645,-0.6470924417773967,0.4485667417047609,-0.30154048869849964,0,1,0,0,0,0,0,0
7188,7189,2.4306543391627096,2.8787112922157965,-2.194347888019272,1.2364563703029583,0.9433388115129466,0.08215459351335919,2.5969703692538957,1.1440035606711048,0,0,0,1,0,0,0,0
7189,7190,-0.16346322128115612,-0.24854774773120972,0.12655998309000097,0.6818098932468403,-1.6360774758006504,0.917416773824832,-0.693452073393598,0.7826175483287037,0,0,1,0,0,0,0,0
7190,7191,-2.578808389029149,-2.0738935933722265,3.041590300973336,2.4119191893003364,2.1225750601547975,-0.8222603229032719,3.5774087222203654,0.7826175483287037,0,0,1,0,0,0,0,0
7191,7192,0.21397142126907534,-0.2579772478626906,-0.40007447275189634,-1.1784046686294714,0.6445244445585185,-0.8316902414630662,-0.7963821200731198,-1.3856985257257028,0,1,0,0,0,0,0,0
7192,7193,2.206610144943487,3.4351842138934745,2.970672715466992,-0.5182869575303992,0.9221013814426193,0.669952850407201,3.2918975819081684,0.7826175483287037,0,0,0,0,0,1,0,0
7193,7194,-0.2500234441152384,-0.7597899084007288,0.038937856606818234,0.09079187946352599,-0.5231616228170141,0.635376482354622,-0.23853490862318594,-1.0243125133833018,0,0,0,0,1,0,0,0
7194,7195,-0.9010256807425867,-0.8005495369683221,-0.8099620911171516,-1.1784046686294714,-0.32457302233483204,-0.6588084012001714,0.4742324986827893,0.05984552364390145,1,0,0,0,0,0,0,0
7195,7196,1.0394574080497387,0.7599695491804185,-0.6318641680388377,-1.0267781316366058,2.28353242489833,-0.9457065295042149,-0.4606150958643232,1.5053895730135058,0,0,0,1,0,0,0,0
7196,7197,-0.5917251936156744,0.1397153319174328,-0.5794186777196022,-0.5871391663169575,-0.9661669623541898,0.9751393056150879,-0.27045163372925995,-0.6629265010409007,0,0,0,0,0,0,1,0
7197,7198,-0.5072727335271452,-0.3408205573803441,-0.3349751928171006,-0.6399433101064647,-0.4944724628974492,0.041863123303329086,-0.286376723811862,-0.6629265010409007,0,0,1,0,0,0,0,0
7198,7199,-2.585067643063736,-1.3947717292952693,-2.420723670721616,1.8700623146043633,0.8595068507090234,0.14644949278468378,1.8853213225499932,-0.6629265010409007,0,1,0,0,0,0,0,0
7199,7200,-0.2640238940186968,-0.553091979490002,0.2895501453669014,1.1243170161586302,0.24101327322230254,-0.522217459637091,-0.36661958291447566,-0.6629265010409007,0,1,0,0,0,0,0,0
7200,7201,0.20124832041758464,0.11587685889727262,-0.3779439648266592,-0.679618437835059,-0.1375346031189681,-0.23189027003857698,-1.0379814258744458,-0.30154048869849964,0,0,0,0,0,1,0,0
7201,7202,-1.1064214561800658,0.14480741261855132,0.8171095659974166,0.07618338818119791,-0.8189952978317471,0.2907558222603228,0.32019173514567717,1.5053895730135058,1,0,0,0,0,0,0,0
7202,7203,0.4619331770835218,-0.04063510350504052,0.102259013094143,-0.6355487046559122,1.004815582769157,-0.5365052150307186,-1.1792389881277012,-0.30154048869849964,0,0,0,0,0,0,0,1
7203,7204,0.034804671152118404,-0.31258989478432564,0.24547377357289263,-1.0573129792213867,-0.5429087069174936,0.07901128732676099,-0.7600299792749424,0.42123153598630253,0,1,0,0,0,0,0,0
7204,7205,1.4704864079054165,2.95588807440287,2.86716546854812,-1.0297273376781144,0.5260419399556407,0.9737105300757252,2.6118483171842204,1.866775585355907,0,0,0,0,0,1,0,0
7205,7206,-0.213537649771013,-0.8406444482348956,-0.09672692580953786,1.0442080112252787,-0.8279373736508321,0.2976139448492643,-0.1842920655322099,2.228161597698308,1,0,0,0,0,0,0,0
7206,7207,0.43798007843093517,0.11837536959929522,-0.07879650791006254,-0.07518855474900307,-0.44715397835479054,0.005572224603514808,-1.3269233529716806,0.05984552364390145,1,0,0,0,0,0,0,0
7207,7208,-0.07339063170006949,-0.31348163126434414,0.6437034689696343,0.33838381542975227,-1.3741491715999485,0.7165309329904272,-1.5040422335507382,1.1440035606711048,0,0,0,0,0,1,0,0
7208,7209,0.21112592502578723,-0.13959810469100864,-0.3809306773141021,-0.9810997423408846,0.35167146148348055,-0.6070867266752393,-0.8959513785333669,0.05984552364390145,1,0,0,0,0,0,0,0
7209,7210,-0.42689858661865354,-0.2886537462800661,-0.21872743096954472,-0.4758543968123545,-1.6625311167654437,0.9377053864837834,-0.4166473196954696,0.42123153598630253,0,0,0,0,0,1,0,0
7210,7211,-0.16571517229222138,-0.6233134554709111,0.34392830803099517,-0.36235627699586903,-0.3048259382343523,-0.10358622660380057,-0.360001793436929,1.866775585355907,0,0,0,0,0,1,0,0
7211,7212,2.035504419391179,3.4428135098157377,3.2374462825307013,0.5015646733336827,0.9068253352516822,0.6816688098299757,3.398823529468091,1.866775585355907,1,0,0,0,0,0,0,0
7212,7213,1.7213726125284847,1.9623435907762374,3.189579282921379,-0.3712823330135593,3.0134293636311527,-0.9339905700814403,2.391699329810656,2.228161597698308,1,0,0,0,0,0,0,0
7213,7214,0.6972017968329597,0.780260720835296,0.8133776957670638,-1.1784046686294714,1.1098849736434069,-0.045577939705672144,-0.5372012838724118,1.1440035606711048,1,0,0,0,0,0,0,0
7214,7215,-1.091196647325776,-1.421833883660809,-2.447258286645404,1.473923657254559,0.4325227303477087,0.47392484640662946,1.9466558031837047,0.42123153598630253,0,1,0,0,0,0,0,0
7215,7216,-1.1539886121712264,0.7361526950744832,-0.6737045400827507,-1.1784046686294714,0.7145707051413519,0.25760822974710695,0.3745600234942176,0.42123153598630253,0,0,0,0,0,1,0,0
7216,7217,1.0205455261764682,0.6782309831578397,0.6127318898554682,1.6504423163233586,1.9642258008584983,-0.7008144020574367,-0.5494353129264545,-0.30154048869849964,0,0,1,0,0,0,0,0
7217,7218,-0.2600722819700858,-0.1999469063042255,0.4842450774594153,-0.551994426257018,-0.9982094007059115,0.42820402914702127,-0.5303594394830274,0.42123153598630253,0,1,0,0,0,0,0,0
7218,7219,0.6146139942956881,0.6790744423695042,-0.07803145878511712,0.7273650639160448,1.35616464516071,-0.8059722817545363,-1.0698713608534836,-0.30154048869849964,0,0,0,0,0,0,0,1
7219,7220,-0.9933826238775919,0.42482822748336396,0.9635091241919878,-0.8124562196141689,0.40457874341306765,-0.647663951993142,-1.5040422335507382,1.5053895730135058,0,0,0,1,0,0,0,0
7220,7221,0.3125393974286915,-0.2733349184656748,0.33403543538552755,0.8656365819584685,-1.7355580692879722,0.9937133876268041,-0.8670697927836828,1.866775585355907,1,0,0,0,0,0,0,0
7221,7222,-0.3236272669519787,0.08662319128666782,-1.4154842803975158,2.0644774415593887,1.43552556805509,-0.2953279039862837,0.14586353299223478,1.5053895730135058,0,0,0,1,0,0,0,0
7222,7223,-0.4851054828005639,-0.4351922577357398,-0.10258385114096408,-0.5051799762445304,-0.8793543096105717,0.33704814973567654,-0.2981895854158538,1.5053895730135058,1,0,0,0,0,0,0,0
7223,7224,0.30841662330443803,-0.24294253551548703,-0.2746358231904551,-0.6688173844536424,-1.5362242958208663,0.8408344049149878,-0.9006408922005532,-0.30154048869849964,0,0,0,0,0,1,0,0
7224,7225,2.462358835622812,3.417814963002868,2.698850340221322,0.07073224253369786,0.766732814086015,0.7891127303900558,3.239533528290846,1.5053895730135058,1,0,0,0,0,0,0,0
7225,7226,-0.24711893813934288,-0.35946161858835396,0.26183546117278583,-0.8598994179310715,-0.8983562207261274,0.35162166023717667,-0.5255719314750539,0.42123153598630253,0,1,0,0,0,0,0,0
7226,7227,-0.8750626178717549,-0.3064702937664798,0.09892685343286421,0.6082303986375986,-1.2698249537106219,0.6365195027861121,0.0029797903214951954,0.7826175483287037,0,0,1,0,0,0,0,0
7227,7228,1.0259094639813153,3.1327209306084365,0.7139548594136517,1.9340220511686859,1.3889522564973549,-0.25960851550221453,1.5320329054103357,0.42123153598630253,0,0,0,1,0,0,0,0
7228,7229,1.2501254494517693,0.08682520684339978,-0.7700670466889581,1.8207767149848282,1.0167383505279368,0.02586083726246602,-0.28704691856878656,0.7826175483287037,0,0,0,1,0,0,0,0
7229,7230,0.457624992329214,-0.42488502750015866,0.7190745164138056,-0.6521636298539122,-0.24558468593291338,0.42248892698956997,-0.5125927674113148,0.05984552364390145,0,0,0,0,1,0,0,0
7230,7231,-0.6416401912838681,-0.5524066966951977,-0.6308125780964081,-0.07478942892743398,0.7473583164779974,-0.9105586512358909,0.051272997533036525,-1.0243125133833018,0,0,0,1,0,0,0,0
7231,7232,0.6803820649402608,0.22386388338138755,0.8807700040545996,-0.821813349945958,1.2041493562362628,-0.6893841977425346,-0.6090147139965941,-1.3856985257257028,0,0,0,0,0,0,0,1
7232,7233,0.38763159373354467,0.1260448877892983,-0.4027072057027152,-0.33850563247825544,-0.006011571279924472,-0.3327618231175882,-1.0715276522849626,-0.30154048869849964,1,0,0,0,0,0,0,0
7233,7234,0.33280653129648785,2.1940590325695446,-2.7497223026022586,1.4481230927632607,0.8554083992919427,0.14959279897128175,1.8930662152746418,2.228161597698308,1,0,0,0,0,0,0,0
7234,7235,-0.9602764874789864,-0.046933016833498334,0.7445615456392913,-0.4907326432153202,0.5714974920359898,-0.7756822403200456,0.17287427192667254,0.05984552364390145,0,0,1,0,0,0,0,0
7235,7236,0.5419127346072868,0.7531029508792267,-0.701700285132441,-0.7038295998664719,0.46903620660897294,-0.12558936990998704,-0.6505468169415758,-0.6629265010409007,0,0,0,0,0,0,1,0
7236,7237,-0.38312221893623866,0.09023028808884853,0.0026329259108640686,-0.3003512678490363,0.7764200628900239,-0.93284754964995,-0.644661023790827,0.7826175483287037,0,0,0,1,0,0,0,0
7237,7238,-1.0897620109552935,0.40736047727985225,0.9128642910115595,0.2429233673651269,-0.06488023708890135,-0.28761251607372484,0.3459907784101357,1.866775585355907,0,0,0,0,0,1,0,0
7238,7239,-1.0287726371638186,-1.1834261910802117,-2.9130617057881927,1.349879493303874,0.34272938566439537,0.542791827403915,2.168016446023603,1.1440035606711048,0,0,0,1,0,0,0,0
7239,7240,0.19310886959417986,-0.15214344305425156,0.9699553905779382,-0.267516583103834,0.3270807529809965,-0.016716673810544425,-0.4440324652867308,0.42123153598630253,0,0,0,0,1,0,0,0
7240,7241,0.3444942836445713,-0.1350879956941765,-0.3747385823247455,0.20567525538657655,0.3486907695437858,-0.604800685812259,-0.9364326193026009,-0.6629265010409007,0,0,0,1,0,0,0,0
7241,7242,0.6922429350713794,-0.30609374033415426,-0.8813568822110232,-0.9331206965772566,-0.9788349030978937,0.9848549792827548,-0.3860829193131074,-1.747084538068104,0,0,0,0,0,0,1,0
7242,7243,1.646649559283452,-0.16646697762862672,-2.7326276624645116,1.5691980271325232,-0.153555822294829,0.9234176310901558,1.6203419733339222,-0.30154048869849964,0,0,1,0,0,0,0,0
7243,7244,-2.063018809927016,3.2234636747228573,-2.7228952118875993,1.2730514652808622,0.60912872777464,0.33847692527503925,3.3841546675122576,1.1440035606711048,0,0,0,1,0,0,0,0
7244,7245,-0.6724452615024428,-0.8185303035690629,0.32228870624488953,-0.3134381322149806,0.8364064881763867,-0.978854122017431,0.13652376102379538,-0.6629265010409007,0,0,0,1,0,0,0,0
7245,7246,0.4668017970036991,0.14064365321341651,-0.13887923912232486,-0.5806255698432202,0.00889188841855075,-0.34419202743249033,-1.3002903299153776,-0.30154048869849964,1,0,0,0,0,0,0,0
7246,7247,0.4205619311759518,-0.18804038833463693,-0.37120613691213844,-0.6013368115827508,-0.6688429413696093,0.17559651378768404,-0.901109593276516,-1.0243125133833018,0,0,0,1,0,0,0,0
7247,7248,1.5030466842418726,1.0469967920121814,-0.2220159100562641,0.40373452719361497,0.4787234554129817,-0.70452921845978,-0.0815107367479162,-0.30154048869849964,0,0,0,1,0,0,0,0
7248,7249,-0.1744100822920439,0.04968187417809076,-0.08590955797558752,-1.0140561276125302,-0.9698928272788085,0.4064866409487071,-0.8434194062873746,0.05984552364390145,0,0,0,1,0,0,0,0
7249,7250,-0.33280223613227766,-0.27914630654143985,0.18291479039480907,-0.5871527938453511,-1.2344292369267436,0.6093727675382197,-0.5215421026729952,0.42123153598630253,0,0,0,0,0,1,0,0
7250,7251,1.5324837461102685,1.2342673424525041,0.04658876053518374,-0.9372405941671169,-1.1532053815700536,0.5470781540220031,0.03440716655058677,-0.6629265010409007,0,0,1,0,0,0,0,0
7251,7252,0.14574027472058265,-0.008670838473236618,0.9387173644867847,-0.2970155283045308,-0.3856772070985803,0.5299328475496501,-0.5131391112158638,-0.30154048869849964,0,0,0,0,1,0,0,0
7252,7253,0.7703234438994798,0.1908477362381833,1.1581993208263908,-0.41264960682501967,1.2373095540653698,-0.714816402343192,-0.3076915435004915,0.05984552364390145,0,0,0,0,0,0,0,1
7253,7254,-1.6826841619800024,3.5101569569075814,-0.2698167794878692,3.0208723610284185,1.2682342329397058,-0.1670238605515073,2.4917817945179044,0.42123153598630253,0,0,1,0,0,0,0,0
7254,7255,-0.8519268583808527,0.2871958572054642,1.3106583346112484,-0.8185422281223633,-0.9650492028768041,0.4027718245463636,0.37029131583972563,0.7826175483287037,0,0,1,0,0,0,0,0
7255,7256,-0.6038041496422,-0.32600267214429646,-0.4321184549263295,-0.7392331138624515,-1.4102900613687508,0.7442491784540648,-0.1763911477351421,-0.30154048869849964,0,0,0,0,0,1,0,0
7256,7257,0.6569945132061693,0.6462833657704197,-0.7925702838741234,-1.1784046686294714,0.8941573945079783,0.11987426775253618,-0.5912848276006936,1.5053895730135058,0,0,0,0,0,1,0,0
7257,7258,0.4508368725163386,-0.024049189044265725,-0.2525444809514252,-0.4868440033314157,-1.2690797807256984,0.635947992570367,-1.1048881268504562,-0.6629265010409007,0,0,0,1,0,0,0,0
7258,7259,0.3233314328004619,-0.18051717596657635,-0.3304026788361816,-0.8493515002436104,-1.0678830747962829,0.48164023431918856,-0.9262791958232228,-0.6629265010409007,0,0,0,0,0,1,0,0
7259,7260,0.8144740777577779,1.254596318267153,0.6818341157284139,1.8846512943793448,0.15308286100129856,0.6882411773110446,-0.26379305468833625,1.1440035606711048,0,0,0,0,0,1,0,0
7260,7261,-2.3383365386198793,-0.44940314963804684,0.6082901523970491,-1.1784046686294714,2.324144352576674,-0.9768538362623232,1.6362242873976545,0.7826175483287037,0,1,0,0,0,0,0,0
7261,7262,1.046513326404565,1.157330575488536,-0.27122320343218215,-0.25912630614187626,-0.7675783618720075,0.8228318331190172,-0.3670101296869505,-1.0243125133833018,0,0,0,0,0,0,0,1
7262,7263,0.16633529280104203,-0.8715052232004636,0.011733057900548969,0.4341037346309073,0.628503225382658,-0.24789255607943983,-0.31432299167201333,-1.747084538068104,0,0,0,0,0,0,1,0
