Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Browns,5,253.6695661,40929.53969,Financial,84.55652205,Yes,484.0494701,Yes,Female,By_16:00,0.899480266,0.227663538,528.9733787,8.662846028,37.77449783,2.911,7089,89.73371345,462.3306175,5765.155936,55854.02625,Maybe,234303.8895,21.50187474,55.45831484,60.06223054,7244.361942,60,30-45,3,695.7793693,5,Car,Public_Sector,462.5537332,0,No
Purples,6,367.0558527,56329.37907,Social,122.3519509,Yes,460.3880744,Yes,Female,By_16:00,0.597187556,0.124189833,149.5141983,5.978768619,82.72975241,6.805,3195,11.96997459,483.3619489,5570.604642,58497.31583,Maybe,211957.179,21.98549406,48.18565252,83.99315958,15102.35184,70,Below_30,0,741.9724452,13,Public_or_other,Student_or_Unemployed,521.8157676,0,No
Purples,4,801.967796,108162.7961,Social,267.3225987,No,404.6152349,Yes,Female,By_16:00,0.427213437,0.989623568,111.9359899,4.858061154,62.877016,5.198,4802,77.28499793,384.8916317,4815.935612,49297.30056,No,163713.4883,19.6186552,149.5958734,64.21053968,71738.69435,70,30-45,1,639.635971,12,Motorcycle_or_truck,Student_or_Unemployed,505.543958,0,Yes
Greens,3,419.8360478,35465.78613,Education,139.9453493,Yes,253.4259718,Yes,Male,By_16:00,0.058389493,0.733420317,346.6048136,0.140380207,71.96862993,4.361,5639,60.20166737,509.6426547,3553.545027,59102.30332,Maybe,64224.72316,22.57526644,270.0398572,16.86043842,19734.64613,100,30-45,0,788.8611913,14,Motorcycle_or_truck,Industry_or_other,609.6804099,0,No
Whites,9,116.0420044,10557.3774,,38.68066812,No,272.9367902,Yes,Female,By_16:00,0.313208936,0.572861693,806.8330314,6.96525485,45.56682925,2.247,7753,65.56568327,304.2260311,3337.819964,40499.88366,Yes,74494.49145,17.44207645,299.8100278,45.07411118,1544.874755,90,45_and_up,2,551.5726665,9,Car,Hightech,500.9511191,1,Yes
Khakis,10,663.9134263,193569.0518,Environment,221.3044754,Yes,874.6730106,No,Male,After_16:00,0.589906929,0.197589417,457.4962032,0.878433113,39.48827693,12.04,3960,77.03819869,552.8623675,9852.454841,75783.17819,Yes,765052.8755,23.51302549,440.4431729,64.55391091,49206.97532,90,Below_30,1,947.7553364,11,Motorcycle_or_truck,Hightech,725.4238092,0,No
Purples,2,553.5816872,80187.19212,Education,184.5272291,Yes,434.5547946,Yes,Male,By_16:00,0.685758204,,582.643118,2.685368077,85.34137115,1.644,8356,4.858363234,473.8559796,5293.259905,56208.90556,No,188837.8695,21.76823327,74.95300838,12.53995742,34244.8255,100,Below_30,1,707.1648977,15,Foot_or_bicycle,Hightech,474.4780732,0,Yes
Browns,5,31.74726278,5056.889929,Environment,10.58242093,Yes,477.8575681,Yes,Male,After_16:00,0.403074944,0.403294472,702.2407693,6.181663077,38.04774114,4.929,5071,23.54998507,439.1345612,5656.844803,54500.14647,Maybe,228347.8554,20.95553772,65.70416024,26.41088227,132.5700536,90,Below_30,3,687.4808384,9,Foot_or_bicycle,Hightech,488.9479529,0,No
Whites,5,62.75745312,10822.17839,Financial,20.91915104,Yes,517.3335365,No,Male,After_16:00,0.914500965,0.304099956,903.5541059,2.187927782,60.24520411,3.138,6862,76.51236004,370.1299628,5913.595291,48026.71638,No,267633.988,19.23876199,154.3899163,70.98452933,468.5300313,60,30-45,2,594.016608,7,Foot_or_bicycle,Public_Sector,418.3325757,2,Yes
Khakis,1,221.897151,59607.02281,Healthcare,73.96571698,No,805.8736566,No,Female,After_16:00,0.840794037,0.740182827,437.17056,7.771832829,82.90402442,10.159,5841,78.93767206,527.3121983,9113.360962,77389.79151,Maybe,649432.3504,22.96327935,532.4737259,55.31793758,5554.893006,80,Below_30,2,1022.66755,12,Public_or_other,Student_or_Unemployed,934.9984124,0,No
Greens,2,263.2546707,26344.93932,Healthcare,87.75155691,No,300.221902,Yes,Male,After_16:00,0.538244065,,157.0415385,,17.13317207,0.36,9640,44.12517648,563.248726,4128.716472,66576.70652,No,90133.19046,23.73286173,299.2340809,51.91741535,7798.087297,80,Below_30,3,,14,Foot_or_bicycle,Public_Sector,713.6102651,0,Yes
Blues,9,2161.685879,54600.49763,Social,720.5619598,Yes,75.77488222,Yes,Female,After_16:00,0.677728474,0.306696263,,2.657149683,95.46552482,9.192,4808,58.41893703,301.3757891,1360.5004,44846.97079,Maybe,5741.832776,17.36017826,582.113326,88.61824651,519940.0998,70,Below_30,4,701.6142781,9,Foot_or_bicycle,Hightech,845.5971594,2,No
Violets,5,181.1006539,60087.97158,Environment,60.36688464,Yes,995.3797009,,,After_16:00,0.223406817,0.959675549,629.6743806,0.763058807,22.88941683,11.896,4104,56.14994727,985.2256015,11924.24821,117865.7382,No,990780.7489,31.38830358,833.2456911,26.19993209,3714.527646,90,45_and_up,4,1467.246125,13,Public_or_other,Student_or_Unemployed,962.0102264,2,Yes
Pinks,6,370.1299834,36734.73321,Financial,,Yes,297.7445886,Yes,Female,By_16:00,0.444532908,0.20854274,,0.887344326,81.60580187,6.761,3239,65.44229654,302.6228703,3582.691626,40947.44731,Maybe,88651.84004,17.39605904,282.7074667,98.27204633,15355.17718,60,45_and_up,0,555.9602525,5,Motorcycle_or_truck,Hightech,507.6504209,5,No
Purples,8,265.191332,33895.09059,Healthcare,88.39711066,No,383.4411593,Yes,Male,By_16:00,0.662118208,0.296714014,865.2910057,6.661502067,97.46575649,4.528,5472,34.78554906,350.3646716,4535.140936,45140.74085,Yes,147027.1226,18.71803065,193.7306526,47.00937553,7912.446284,80,45_and_up,,583.9563946,14,Car,Industry_or_other,460.5681486,0,No
Browns,4,57.2560216,6351.451707,Healthcare,19.08534053,No,332.7921603,Yes,Female,After_16:00,0.393007892,0.475496311,309.452435,7.945127299,70.38419207,5.866,4134,27.12087191,387.4975487,4102.916701,45904.2236,No,110750.622,19.68495742,224.0784324,81.77249292,393.3355638,80,45_and_up,1,583.0477268,8,Foot_or_bicycle,Industry_or_other,402.0414339,0,No
Turquoises,,178.418405,44384.29843,Healthcare,59.47280166,No,746.2957384,No,Male,By_16:00,0.539605295,0.900363188,68.13716912,2.240452128,86.42598353,11.58,4420,57.41023505,916.2607853,9295.478954,107465.9705,No,556957.3291,30.26979989,649.7251168,24.41103559,3606.486939,80,45_and_up,2,1366.179065,13,Car,Hightech,933.8295694,1,No
Violets,6,263.0646035,86850.94079,Education,87.68820117,No,990.4518468,No,Female,By_16:00,0.408496947,0.894159322,234.4183736,1.057038317,97.95022907,7.605,8395,96.41998033,998.7270192,11901.97251,119409.0837,Yes,980994.8608,31.6026426,851.625837,3.708495433,7786.908825,100,30-45,2,1490.79604,15,Motorcycle_or_truck,Hightech,985.7930759,3,No
Khakis,6,774.5388251,239797.9697,Healthcare,258.1796084,Yes,928.8029029,No,Male,By_16:00,0.224474325,0.362609131,318.8866274,9.649850845,69.75980466,12.826,3174,42.24112106,854.2848411,10996.59871,105443.5594,Yes,862674.8324,29.22815152,700.9651312,67.48241337,66924.88978,80,45_and_up,3,1325.021924,13,Motorcycle_or_truck,Student_or_Unemployed,926.5705534,0,Yes
Khakis,3,86.74232576,28385.2132,Education,28.91410859,No,981.7080513,No,Male,After_16:00,0.341839321,0.309984344,89.23749137,1.246000447,16.90759442,7.823,8177,9.326913767,867.950339,11552.98119,107125.6522,Yes,963750.6981,29.46099691,733.5231006,21.16131929,874.9397839,100,Below_30,2,1335.860635,14,Foot_or_bicycle,Services_or_Retail,913.0690504,0,Yes
Khakis,8,,234115.9104,Education,257.7343842,Yes,908.3611842,No,Female,By_16:00,0.339208308,0.142051894,212.2417416,4.54552056,82.90017971,7.442,8558,2.330515138,806.6397901,,102264.6884,Yes,,28.40140472,693.4881907,75.29698529,66694.74717,100,Below_30,2,1301.406821,,Motorcycle_or_truck,Student_or_Unemployed,969.1897836,0,No
Greens,7,862.9011176,82598.95619,Education,287.6337059,No,287.1671661,Yes,Male,By_16:00,0.091080299,0.436280652,393.7703064,0.52007939,53.77244849,2.265,7735,3.925296105,503.4500836,,59741.46906,No,82464.98129,22.43769337,251.5643182,,83030.78246,100,Below_30,1,798.8570212,15,Public_or_other,Hightech,634.0704588,0,No
Turquoises,8,601.3565112,197216.7172,Healthcare,200.4521704,No,983.8592258,No,Female,By_16:00,0.615011635,0.040926269,605.8026354,1.217576556,84.06990333,11.184,,75.77348331,987.8836448,11814.35955,118565.315,Maybe,967978.9761,31.43061636,844.9352183,87.10832922,40391.52479,80,45_and_up,3,1483.329389,12,Motorcycle_or_truck,Public_Sector,991.6963716,0,Yes
Greens,4,180.5475968,16328.74333,Education,60.18253226,No,271.3203103,Yes,Female,By_16:00,0.906353666,0.33839805,372.3208692,1.522875458,78.5273656,0.498,9502,86.1312567,477.3102384,3667.82358,,Yes,73614.71079,21.84743093,268.4757825,64.10257232,3692.119721,100,45_and_up,3,,14,Foot_or_bicycle,Industry_or_other,638.8164978,2,No
Reds,7,672.5667666,123213.5648,Other,224.1889222,No,549.5970255,No,Female,By_16:00,0.517949706,0.195198975,802.0551992,7.434972618,5.419790046,6.281,5719,77.54263079,396.3312449,6288.632745,53695.04307,No,302056.8904,19.90806984,125.2481134,8.846605709,50494.86175,50,Below_30,2,686.5576935,10,Motorcycle_or_truck,Services_or_Retail,549.799741,0,No
Purples,,193.319077,25561.4501,Environment,64.43969234,Yes,396.6724417,Yes,Female,By_16:00,0.433949191,0.614369593,220.1505681,6.113791433,81.36020782,2.701,7299,52.65019557,411.1444443,4789.013305,51564.72847,No,,20.27669707,137.5536305,44.43437224,4226.913641,90,45_and_up,1,669.0394488,11,Motorcycle_or_truck,Industry_or_other,518.6844095,1,Yes
Purples,8,199.6553027,28232.33628,Financial,66.55176756,Yes,424.2161751,Yes,Male,After_16:00,0.367919401,0.668227931,693.795206,7.940671958,46.6608675,3.261,6739,79.15327095,406.8456812,5055.853113,51304.21525,Maybe,179959.3632,20.17041599,120.1029717,85.20979974,4505.689533,60,30-45,1,659.5585083,9,Car,Student_or_Unemployed,501.9515555,2,No
Turquoises,9,302.9171795,75541.55473,,100.9723932,No,748.1406784,No,Male,After_16:00,0.745808344,0.578695092,788.9151138,1.039551909,58.72882819,8.672,7328,7.013826794,805.1940147,9091.794813,98675.9581,No,559714.4747,28.37594077,587.6615176,89.19600393,10306.39658,70,Below_30,2,1267.794016,10,Public_or_other,Services_or_Retail,936.6106691,1,Yes
Purples,1,324.2478657,41067.24867,Social,108.0826219,No,379.9616252,Yes,Male,After_16:00,0.248549678,0.504816204,477.4568137,1.790164746,30.15719885,2.114,7886,68.92594695,424.6556409,4648.927534,51370.10741,Yes,144370.8366,20.6071745,143.8137237,83.90121688,11799.93578,70,45_and_up,1,657.9755549,11,Public_or_other,Services_or_Retail,475.5786311,0,Yes
Purples,8,63.49274556,8844.274745,Social,21.16424852,No,417.8874925,Yes,Female,By_16:00,0.644093108,0.074885616,828.9903044,9.285255065,51.15433396,5.527,4473,73.92656582,431.6049897,5042.084905,53058.26207,Yes,174629.9564,20.77510505,,0.183121604,479.089664,70,45_and_up,4,678.6196644,11,Foot_or_bicycle,Public_Sector,496.7728487,1,No
Whites,,819.7173175,139041.9782,Social,273.2391058,Yes,508.8655877,No,Female,By_16:00,0.864810386,0.446260789,105.5793571,0.844003502,70.50422255,2.93,7070,,410.570142,5909.796161,51648.81676,No,258944.1863,20.26253049,107.2789751,3.724729898,74942.84806,70,45_and_up,1,641.1059997,8,Public_or_other,Industry_or_other,441.4126263,0,No
Turquoises,7,,150913.3015,Healthcare,159.5888753,Yes,945.637979,No,Male,After_16:00,0.204618241,0.038542371,712.3463324,9.72829954,0.423875405,9.562,6438,43.23131088,985.3865834,11427.15296,117501.0199,Yes,894231.1873,31.39086783,816.6168944,62.68696296,25638.19799,80,45_and_up,3,1472.591018,14,Public_or_other,Hightech,982.3585892,0,No
Khakis,2,408.2644514,113075.9586,Healthcare,136.0881505,No,830.9023101,No,Female,After_16:00,0.557717716,0.242666589,542.4459397,1.24123611,46.4134889,11.658,4342,2.359538316,709.038469,9727.100039,88375.58717,No,690398.649,26.62777627,471.024508,42.38829119,18666.07285,80,Below_30,1,1102.250296,12,Car,Student_or_Unemployed,762.0508858,1,No
Yellows,9,845.8381837,151743.884,Education,281.9460612,No,538.2018225,No,Male,After_16:00,0.377827472,0.476494065,517.0789885,1.18852762,67.85525084,5.178,8822,45.96235128,504.3370158,6390.692256,57759.8454,Yes,289661.2017,22.457449,145.8771621,82.17975926,79785.5275,100,45_and_up,1,687.3637823,12,Car,Public_Sector,359.2805718,0,Yes
Greys,3,145.5743183,25424.74416,Foreign_Affairs,48.52477275,No,523.9539047,No,Female,By_16:00,0.115608455,0.438125971,714.8266218,3.542047532,60.6732727,3.357,8643,99.13556988,672.7906264,6585.1203,74737.75889,Maybe,274527.6942,25.93820785,175.8319245,16.86075309,2413.178343,40,45_and_up,2,918.9350499,9,,Student_or_Unemployed,522.0561915,1,Yes
Purples,4,414.1328525,60195.56165,Education,138.0442842,Yes,436.0597907,Yes,Male,After_16:00,0.578856742,0.899315489,40.16183177,1.333984279,70.19124413,5.352,4648,0.849062507,495.0572769,5350.71246,58319.77881,Maybe,190148.141,22.24988263,64.70514414,6.978667108,19204.26867,100,45_and_up,1,734.8570982,15,Public_or_other,Services_or_Retail,491.3991398,0,Yes
Khakis,1,252.1532405,54297.86122,Education,84.05108016,No,646.0102728,No,Male,By_16:00,0.1751593,0.656908523,101.1335198,7.668555651,49.31557807,12.235,3765,4.996411875,579.5295306,7619.161789,74553.55828,No,417329.2725,24.07341959,298.7578899,21.51987893,7158.635156,100,Below_30,3,960.2867612,,Car,Industry_or_other,748.2183127,0,Yes
Purples,8,298.4123543,37560.69167,Education,99.47078477,Yes,377.6052613,Yes,Male,By_16:00,0.238174643,0.425629884,196.0607541,,85.14533665,0.329,9671,25.44546383,437.7458435,4651.5443,52698.14388,Yes,142585.7333,20.92237662,137.7159241,5.369963613,10003.90781,100,45_and_up,1,676.4967192,16,Motorcycle_or_truck,Services_or_Retail,489.5298679,0,No
Purples,5,691.8690598,108194.01,Education,230.6230199,Yes,469.1379466,Yes,Male,After_16:00,0.639140314,0.341668234,350.9383923,4.485676943,92.89787402,,8158,49.89592505,450.7670366,5592.913539,55552.45095,Yes,220090.4129,21.23127496,58.11040814,15.4254826,53427.60035,100,30-45,3,702.9463653,15,Foot_or_bicycle,Public_Sector,500.6844755,0,No
Purples,9,362.4745958,52472.7195,Education,120.8248653,No,434.2874241,Yes,Female,By_16:00,0.023562166,0.977922264,952.0063687,8.840038546,61.921422,3.259,6741,46.71666347,434.6974111,5212.269063,54902.01482,Yes,188605.5667,20.84939834,,36.88121515,14729.47293,100,Below_30,2,711.6854499,,Foot_or_bicycle,Student_or_Unemployed,554.0580749,3,Yes
Purples,3,785.5978085,120720.6799,Environment,261.8659362,Yes,461.0018457,Yes,Male,By_16:00,0.097849792,0.363139533,16.43247297,1.805247397,90.68204234,3.015,6985,58.17566365,397.0871261,5404.192709,51658.73383,Yes,212522.7017,19.92704509,112.6660202,51.77779819,,90,45_and_up,1,665.5379973,14,Public_or_other,Public_Sector,524.1187986,0,No
Khakis,5,517.6722671,154411.1373,Healthcare,172.5574224,No,894.8391509,No,Female,After_16:00,0.206333047,0.961505269,626.6353345,2.015390359,83.58995921,10.527,5473,52.61511726,543.173988,10034.73948,72956.61245,Yes,800737.1059,23.30609337,415.3085678,22.20565027,29958.62144,80,30-45,1,889.0019792,11,Foot_or_bicycle,Public_Sector,621.3229499,0,Yes
Violets,3,190.2491397,63088.61868,Environment,63.4163799,No,994.8315999,No,Male,By_16:00,0.123713066,0.869148034,776.653402,2.042759452,4.661339894,11.203,4797,41.20353593,998.6522923,11945.62058,119653.4469,Yes,989689.9121,31.60146029,858.484551,64.54934226,4095.05362,90,Below_30,2,1494.99036,11,Foot_or_bicycle,,993.4402735,1,No
Purples,2,832.9080799,102022.2536,Healthcare,277.6360266,No,367.4676331,Yes,Male,After_16:00,0.117724855,0.663477171,341.2071669,4.633567159,27.87972318,4.625,5375,84.87063716,390.5667671,4455.809865,48013.60882,Yes,135032.4613,19.76276213,177.0623698,22.316989,77369.3993,80,Below_30,3,616.9811513,11,Public_or_other,Industry_or_other,457.4485951,0,No
Purples,1,762.9268835,93966.75868,Social,254.3089612,Yes,369.4984174,Yes,Female,After_16:00,0.264042488,0.312326416,368.7475785,8.604473567,22.00551741,0.814,9186,9.93076202,406.9656045,4508.915383,50159.69358,Yes,136529.0805,20.17338852,160.4576258,35.10622703,64937.35669,70,45_and_up,3,649.3269755,11,Public_or_other,Student_or_Unemployed,492.2161796,1,No
Blues,4,2249.117386,80621.03057,Healthcare,749.7057953,Yes,107.5368912,Yes,Female,After_16:00,0.079840899,0.923078949,237.5087002,2.867308173,35.34763113,9.465,4535,60.60722938,612.3746894,2300.118291,62754.66327,Yes,11564.18298,24.74620556,408.6754673,79.82760915,562818.4852,80,30-45,1,821.3813653,11,Motorcycle_or_truck,Industry_or_other,518.9809115,1,Yes
Purples,1,593.1913738,82862.67856,Healthcare,197.7304579,No,419.0688649,Yes,Male,By_16:00,0.247888329,0.566911939,481.0425357,5.071487171,78.80445621,0.892,9108,80.78637219,478.4012197,5147.491088,56187.83533,Yes,175618.7135,21.87238487,89.24732037,24.14591361,39305.06446,80,30-45,2,707.0672679,10,Foot_or_bicycle,Public_Sector,469.1985674,0,Yes
Purples,3,224.1886507,31206.12623,Financial,74.72955024,No,417.5875022,Yes,Male,By_16:00,0.53002213,0.642940643,755.8773404,0.403631991,29.14817724,4.056,5944,62.94739852,379.0678622,4934.010747,49188.77885,Yes,174379.322,,146.7941216,,5669.235229,60,Below_30,2,638.6668335,10,Car,Services_or_Retail,511.4940148,0,Yes
Whites,5,378.6300635,62371.96767,Education,126.2100212,No,494.1918803,Yes,Female,After_16:00,0.849990746,0.923080051,926.3798951,,84.59238817,6.914,3086,96.91931605,427.9783824,5797.875568,54375.55675,No,244225.6145,20.6876384,72.98050888,19.09559839,16065.17947,100,Below_30,1,689.7306928,10,Foot_or_bicycle,Hightech,510.2619212,0,No
Purples,1,524.1155758,64127.7991,Environment,174.7051919,Yes,367.0629269,Yes,Male,By_16:00,0.312338698,0.707704529,209.4227392,7.639404209,13.70576923,3.882,6118,60.80256768,425.8527912,4522.334852,52526.03529,Yes,134735.1923,20.63620099,155.3830748,6.542591704,30706.60928,90,30-45,2,685.576897,12,Foot_or_bicycle,Public_Sector,531.2061845,0,No
Khakis,8,809.0266424,241890.7749,Healthcare,269.6755475,Yes,896.9696258,No,Male,By_16:00,0.412489155,0.299126547,61.15604937,5.141298568,14.00566364,8.331,7669,53.10602863,696.3775625,10362.45138,89939.12986,No,804554.5097,26.38896668,549.4796271,27.69814143,73004.57645,80,Below_30,1,1129.055056,10,Car,Industry_or_other,825.2365749,0,Yes
Browns,1,500.9349463,81830.72143,Healthcare,166.9783154,No,490.0679542,Yes,Female,After_16:00,0.193041876,0.769248264,988.7828641,5.300112471,91.47799159,4.325,5675,24.59093332,442.8239793,5786.3275,54164.76802,No,240166.5997,21.04338327,74.98793088,66.60354927,28058.73614,80,Below_30,2,673.802604,7,Public_or_other,Industry_or_other,452.5084544,0,Yes
Whites,2,211.9949376,35760.00545,Environment,70.6649792,Yes,506.0498971,No,Female,By_16:00,0.433977568,0.273158282,503.2681539,6.992426922,72.09175271,2.168,7832,18.98792833,479.1879687,6018.874908,58297.69472,Yes,256086.4983,21.89036246,22.51430925,65.76178132,5074.204264,90,30-45,2,728.8265305,9,Foot_or_bicycle,Public_Sector,493.904738,0,No
Purples,4,70.52822333,8998.569541,Social,23.50940778,Yes,382.7646203,Yes,Male,After_16:00,0.214129484,0.784131123,375.0501992,1.985192804,74.13930283,6.853,3147,96.44473544,416.3634259,4660.373055,50614.73425,Yes,146508.7545,20.40498532,147.2040494,22.42425766,586.2016618,70,30-45,1,647.7570591,13,Motorcycle_or_truck,Services_or_Retail,469.5070276,3,No
Purples,1,703.798238,104259.8399,Social,234.5994127,No,444.4164574,,Male,After_16:00,0.977138058,0.949739425,15.26308921,1.246444767,86.30256569,0.165,9835,78.58419544,463.7114317,5371.587437,56594.26045,Maybe,197505.9876,21.53395996,69.10964767,55.84852782,55281.48384,70,45_and_up,1,721.3964156,9,Motorcycle_or_truck,Industry_or_other,519.2289626,0,No
Turquoises,3,167.9161518,42273.86681,Healthcare,55.97205059,No,755.2674301,No,Female,By_16:00,0.08206344,0.335578008,17.72917411,9.30687774,20.2421142,8.161,7839,82.00825425,997.5793968,9547.833095,113635.5652,Yes,,31.58448032,694.9681351,20.26654969,3198.842498,80,45_and_up,2,1429.645311,12,Public_or_other,Services_or_Retail,912.5942218,0,No
Khakis,8,883.9017692,294370.781,Environment,294.6339231,Yes,999.1068848,No,Female,By_16:00,0.443053067,0.565303095,421.74185,2.069530964,65.41290022,6.748,9252,76.39451448,969.1280158,11929.32488,116995.7086,No,998214.5672,31.13082099,834.9360644,30.04863944,87113.78255,90,30-45,1,1460.835692,11,Foot_or_bicycle,Hightech,977.4195787,1,Yes
Purples,10,565.6167353,,Social,188.5389118,Yes,407.1870037,Yes,Male,After_16:00,0.593132253,0.918266039,121.6813561,5.20900978,63.29150964,3.601,6399,17.03719951,437.9989508,4947.867939,53542.24786,Yes,165801.256,20.92842447,111.6715135,90.63809612,35745.46016,,Below_30,1,686.6602069,12,Car,Public_Sector,503.4849016,0,No
Turquoises,1,90.9405511,20542.04937,Social,30.31351703,Yes,677.6531193,No,Female,After_16:00,0.248613806,0.072545006,319.189772,2.679345871,82.61410887,9.795,6205,55.49795912,826.2820688,8429.095331,95230.8603,Maybe,459213.7501,28.74512252,456.6726752,48.65697455,959.2228319,70,45_and_up,2,1194.205951,13,Foot_or_bicycle,Industry_or_other,765.5735549,0,Yes
